country,site_area,sitename,locname,localt,locheight,recs,post_0,ante_0,fs_provenance,fs_destination,fs_amph,fs_ma,fs_col,fs_blck,fs_sarc
",,""Torre Castellucia"",""Torre Castellucia A"",,,1,200,300,,,,,,,"
",,""Torre Castellucia"",""Torre Castellucia B"",,,1,200,300,,,,,,,"
",,""Torre Derribada"",""Torre Derribada"",,,1,-200,-100,,,,,,,"
",,""Torre La Sal"",""Torre La Sal"",,,1,-130,-110,,,,,,,"
",,""Torre San Gennaro"",""Torre San Gennaro"",,,1,1100,1200,,,,,,,"
",,""Torre Valdaliga"",""Torre Valdaliga"",,,1,1,20,,,,,,,"
",,""Torre dell'Orso"",""Torre dell'Orso"",,,1,200,400,,,,,,,"
",,""Torre dell'Ovo"",""Torre dell'Ovo"",,,1,-425,-375,,,,,,,"
",,Triscina,""Triscina A"",,,1,-200,-150,,,,,,,"
",,Triscina,""Triscina B"",,,1,-150,-130,,,,,,,"
",,Triscina,""Triscina C"",,,1,400,500,,,,,,,"
",,Triscina,""Triscina D"",,,1,25,125,,,,,,,"
,,Tsikhisdziri,Tsikhisdziri,,,1,-500,-1,,,,,,,
,,Turkey,Turkey,,,1,200,300,,,,,,,
",,Ustica,""Ustica A"",,,1,-100,-1,,,,,,,"
",,Ustica,""Ustica B"",,,1,-350,-250,,,,,,,"
",,Vachetta,""Vachetta A"",,,1,1,75,,,,,,,"
",,Vachetta,""Vachetta B"",,,1,320,340,,,,,,,"
",,Vada,""Vada A"",,,1,-125,-75,,,,,,,"
",,Vada,""Vada B"",,,1,-200,-150,,,,,,,"
",,Vada,""Vada C"",,,1,1,100,,,,,,,"
",,Vada,""Vada D"",,,1,1,100,,,,,,,"
,,Valencia,Valencia,,,1,-150,400,,,,,,,
",,""Valle Isola"",""Valle Isola A"",,,1,1,300,,,,,,,"
",,""Valle Isola"",""Valle Isola B"",,,1,1,300,,,,,,,"
,,Varazze,Varazze,,,1,-100,-50,,,,,,,
,,Varvara,Varvara,,,1,-600,-400,,,,,,,
,,Vendicari,Vendicari,,,1,375,625,,,1,,,,
,,Vieste,Vieste,,,1,1000,1500,,,,,,,
,,Vignale,Vignale,,,1,307,310,,,,,,,
,,Villefranche,Villefranche,,,1,-175,-150,,,,,,,
,,Villepey,Villepey,,,1,110,160,,,,,,,
",,Voula,""Voula A"",,,1,-350,-325,,,,,,,"
",,Voula,""Voula B"",,,1,-400,-350,,,,,,,"
",,""Vulcano (island)"",Vulcano,,,1,-100,-80,,,,,,,"
",,Xlendi,""Xlendi A"",,,1,-150,-75,,,,,,,"
",,Xlendi,""Xlendi B"",,,1,1,100,,,,,,,"
",,Xlendi,""Xlendi C"",,,1,350,450,,,,,,,"
",,Xlendi,""Xlendi D"",,,1,,,,,,,,,"
,,Zanca,Zanca,,,1,1,100,,,,,,,
,,Zapuntel,Zapuntel,,,1,1000,1500,,,,,,,
,,Zatoane,Zatoane,,,1,-150,400,,,,,,,
",,Zaton,""Zaton A"",,,1,75,100,,,,,,,"
",,Zaton,""Zaton B"",,,1,75,100,,,,,,,"
,,Zdrijac,Zdrijac,,,1,800,1000,,,,,,,
,,Zembretta,Zembretta,,,1,,,,,,,,,
,,Zirje,Zirje,,,1,250,450,,,,,,,
,,Zut,Zut,,,1,-150,-25,,,,,,,
